dip;dip dir;x;y ;z;traceX;traceY;;phi_b;;phi_r;;JRC;;JSC;;asperity;;sigmaC;;cohesion;;tension;;;
7.5532861e+01;0;3.2941495e+01;0.0000000e+00;-6.5534421e-01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.6147261e+01;0;-3.2218798e+01;0.0000000e+00;3.1612191e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5338626e+02;0;-1.6229612e+00;0.0000000e+00;-3.8698961e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.6849575e+01;0;3.2001686e+01;0.0000000e+00;-5.3525578e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.3904325e+01;0;7.4139157e+00;0.0000000e+00;1.5278466e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5518143e+02;0;-3.1802742e+01;0.0000000e+00;-6.8107014e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.2768460e+01;0;-1.0237046e+00;0.0000000e+00;-4.6791064e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.4772261e+01;0;1.6137909e+01;0.0000000e+00;1.4427268e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5436875e+02;0;-3.3232166e+01;0.0000000e+00;1.8268257e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5860366e+01;0;2.1019633e+01;0.0000000e+00;2.6510449e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.3557792e+01;0;-3.1624269e+01;0.0000000e+00;-1.0098855e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5405590e+02;0;-2.8808904e+01;0.0000000e+00;1.6659426e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5312735e+01;0;-2.5067956e+01;0.0000000e+00;-5.7142919e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5592978e+01;0;2.0455672e+01;0.0000000e+00;-4.4943583e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5276611e+02;0;1.6515303e+01;0.0000000e+00;1.3973091e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3697153e+01;0;-5.4767102e+00;0.0000000e+00;2.9785680e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
2.6240131e+01;0;-7.3302730e+00;0.0000000e+00;2.7388233e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
