dip;dip dir;x;y ;z;traceX;traceY;;phi_b;;phi_r;;JRC;;JSC;;asperity;;sigmaC;;cohesion;;tension;;;
80;0;0;0.0000000e+00;0;10000;10000;0;0;0;0;0;0;0;0;1;joint;
1.3650278e+02;0;-6.1408789e+00;0.0000000e+00;-1.3859940e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4636221e+01;0;2.9510246e+01;0.0000000e+00;9.8763091e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.3507239e+02;0;-9.6456001e+00;0.0000000e+00;-3.2008979e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3758461e+01;0;7.3405332e+00;0.0000000e+00;2.7157600e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.3453232e+02;0;1.9697442e+01;0.0000000e+00;-6.9039440e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5235519e+01;0;-3.1845439e+01;0.0000000e+00;2.8373719e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.3521676e+02;0;-2.5515899e+01;0.0000000e+00;-4.6754065e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3635978e+01;0;-3.2570032e+01;0.0000000e+00;-2.1216263e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.3417704e+02;0;2.8144866e+01;0.0000000e+00;-4.4620314e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5430727e+01;0;-2.6118005e+01;0.0000000e+00;-6.1920194e-01;1;1;0;0;0;0;0;0;0;0;1;joint;
