dip;dip dir;x;y ;z;traceX;traceY;;phi_b;;phi_r;;JRC;;JSC;;asperity;;sigmaC;;cohesion;;tension;;;
1.5498582e+02;0;-1.8429309e+01;0.0000000e+00;2.9205473e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4370714e+01;0;2.6402295e+01;0.0000000e+00;-3.3077867e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5412197e+01;0;8.0318386e+00;0.0000000e+00;-3.9630573e-01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5344369e+02;0;1.2992956e+01;0.0000000e+00;-5.1046652e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.6826624e+01;0;-1.3370806e+01;0.0000000e+00;-5.1495309e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.6681034e+01;0;-2.4326333e+01;0.0000000e+00;-3.7890021e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5484679e+02;0;1.2292928e+00;0.0000000e+00;-4.4043941e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4633500e+01;0;-2.1505169e+01;0.0000000e+00;1.0166543e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5807368e+01;0;-8.9905480e+00;0.0000000e+00;-1.7921378e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5511186e+02;0;1.0414706e+01;0.0000000e+00;-1.4072109e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4834838e+01;0;-1.0584718e+00;0.0000000e+00;1.0107486e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.3617447e+01;0;-1.4379925e+01;0.0000000e+00;-5.4375057e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5492172e+02;0;-1.8614984e+01;0.0000000e+00;1.2241927e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.2983523e+01;0;3.4456660e+01;0.0000000e+00;-3.8810905e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.4978842e+01;0;-3.3886489e+01;0.0000000e+00;-4.3946055e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5511634e+02;0;-3.3133222e+01;0.0000000e+00;-2.3485946e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3175679e+01;0;-1.1923308e+01;0.0000000e+00;8.5565571e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5347401e+01;0;-2.5660015e+01;0.0000000e+00;-5.4978924e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5464203e+02;0;2.8490196e+01;0.0000000e+00;-5.9893451e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5374953e+01;0;7.9740699e+00;0.0000000e+00;-3.0869897e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5149988e+01;0;1.7056564e+01;0.0000000e+00;2.3685010e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5283709e+02;0;6.7993938e+00;0.0000000e+00;-3.7422697e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5711556e+01;0;2.1264769e+01;0.0000000e+00;-1.7745981e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.4951241e+01;0;-2.6684630e+01;0.0000000e+00;2.9291479e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5368613e+02;0;-1.4031422e+01;0.0000000e+00;3.2398223e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5309007e+01;0;2.0942272e+01;0.0000000e+00;7.2277432e-01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5237363e+01;0;1.6046979e+01;0.0000000e+00;2.5559424e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5485052e+02;0;2.4595657e+01;0.0000000e+00;1.0572864e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.7483469e+01;0;4.9608709e+00;0.0000000e+00;-1.5669930e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5792735e+01;0;7.0717395e+00;0.0000000e+00;-3.2051167e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5355694e+02;0;2.7163417e+01;0.0000000e+00;2.1763707e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4313558e+01;0;-2.4707717e+01;0.0000000e+00;1.2132190e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.3976771e+01;0;-1.1981300e+01;0.0000000e+00;1.3651779e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5564601e+02;0;-1.7290790e+01;0.0000000e+00;2.6689919e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5757481e+01;0;-4.7449261e+00;0.0000000e+00;-2.0170092e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5327192e+01;0;2.6425255e+01;0.0000000e+00;-2.3135371e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5573911e+02;0;5.2453879e+00;0.0000000e+00;-2.9069954e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3545766e+01;0;5.3789189e+00;0.0000000e+00;-2.5062130e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.6636241e+01;0;5.4661169e+00;0.0000000e+00;5.9164747e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5365066e+02;0;-2.9746872e+01;0.0000000e+00;-1.2459534e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.6445946e+01;0;2.9688619e+01;0.0000000e+00;3.2404601e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.4697463e+01;0;7.9783947e-01;0.0000000e+00;-2.0304254e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5464285e+02;0;-1.0028267e+01;0.0000000e+00;2.0768372e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.3768818e+01;0;-3.3941533e+01;0.0000000e+00;-1.5418116e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5965671e+01;0;3.0619753e+01;0.0000000e+00;-2.6654422e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5456614e+02;0;-1.6699002e+01;0.0000000e+00;2.2758346e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4168821e+01;0;2.7296889e+01;0.0000000e+00;-4.2815737e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.3533855e+01;0;-1.3823466e+01;0.0000000e+00;-3.0066438e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5489119e+02;0;1.0396109e+01;0.0000000e+00;-1.2137419e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5429365e+01;0;-2.9618169e+00;0.0000000e+00;-1.6784220e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.5225306e+01;0;7.6002390e+00;0.0000000e+00;1.6183877e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5691215e+02;0;1.2971091e+01;0.0000000e+00;1.1789469e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.4748848e+01;0;-3.5307428e+00;0.0000000e+00;2.5936673e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
2.4752980e+01;0;2.5437358e+00;0.0000000e+00;-1.4998656e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
1.5471710e+02;0;-6.7926468e+00;0.0000000e+00;1.1006672e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
7.5192017e+01;0;2.2503650e+00;0.0000000e+00;5.3897687e+00;1;1;0;0;0;0;0;0;0;0;1;joint;
2.6394158e+01;0;1.8659378e+01;0.0000000e+00;-4.9810002e+01;1;1;0;0;0;0;0;0;0;0;1;joint;
